#TYPE Selected.Microsoft.ActiveDirectory.Management.ADUser
"SamAccountName","passwordlastset","passwordneverexpires"
"anasilva","30/05/2019 11:24:50","False"
"anbarbosa",,"False"
"anbmoreira","07/10/2019 07:11:23","False"
"ancarvalho","10/03/2020 16:57:35","False"
"andersilva","12/03/2020 09:28:44","False"
"anderson.damaceno","17/03/2020 15:18:06","False"
"anderson.paula",,"False"
"anderson.paz",,"False"
"anderson.sampaio","05/03/2020 15:13:39","False"
"andre.almeida","19/03/2020 10:40:47","False"
"andre.cardoso",,"False"
"andre.guimaraes","23/03/2020 07:10:08","False"
"andre.lima","12/03/2020 16:43:33","False"
"andre.lira",,"False"
"andre.portugal","27/02/2020 14:44:57","False"
"andre.silva","01/08/2019 21:34:35","False"
"andrew.correa",,"False"
"andreza.lacerda","19/03/2020 07:32:20","False"
"andsilva","02/03/2020 06:16:51","False"
"andssilva","08/04/2019 13:46:42","False"
"anelise.menezes","27/02/2020 07:57:48","False"
"ANery","21/02/2020 13:25:00","False"
"aneves","13/02/2020 14:57:07","False"
"anfbarbosa","06/03/2020 08:16:40","False"
"anfoliveira","26/12/2018 06:33:19","False"
"anfsouza","23/03/2020 06:47:44","False"
"anleite","16/03/2020 08:52:34","False"
"anlnascimento","27/05/2019 09:18:07","False"
"anmrodrigues","09/03/2020 08:27:55","False"
"anmsantos","02/05/2019 08:02:44","False"
"anna.oliveira","17/02/2020 17:11:52","False"
"anne.nascimento","17/02/2020 09:33:06","False"
"AnOliveira","23/03/2020 08:38:43","False"
"anpereira","12/03/2020 08:08:55","False"
"anrodrigues","12/02/2020 09:32:19","False"
"anrosa","07/03/2020 10:43:32","False"
"ansalves","03/05/2019 10:24:02","False"
"ansilva","28/02/2020 07:41:55","False"
"ansoliveira","01/06/2018 13:13:24","False"
"ansousa","27/02/2020 13:31:36","False"
"ansouza",,"False"
"anssilva","10/09/2019 07:29:09","False"
"antonio.c.oliveira","20/03/2020 13:55:28","False"
"antonio.f.silva",,"False"
"antonio.ferreira","17/03/2020 09:59:21","False"
"ANTSilva","09/08/2018 13:05:31","False"
"ANunes","20/02/2020 10:20:23","False"
"aojesus","27/02/2020 09:10:03","False"
"aolemos","05/03/2020 11:50:15","False"
"aosilva","26/02/2020 06:39:40","False"
"aosouza","12/03/2020 06:54:58","False"
"apaiva","23/03/2020 11:30:30","False"
"apalmeida",,"False"
"apassos","30/04/2019 09:25:05","False"
"apaula","09/03/2020 09:01:35","False"
"apercilio","18/03/2020 07:58:53","False"
"apereira","02/05/2019 08:15:12","False"
"apessoa","05/06/2018 14:08:04","False"
"apfreitas","16/03/2020 10:14:59","False"
"apfsilva","01/11/2019 11:24:28","False"
"apgomes","05/03/2020 14:37:40","False"
"apivoto","19/02/2020 09:25:55","False"
"aplicativosupergasbr","23/03/2017 08:56:34","True"
"aplima","15/01/2014 09:50:44","False"
"apmsousa","22/02/2018 07:20:36","False"
"apoiocontestacao","24/08/2017 11:22:12","True"
"apoiorcc1","24/07/2012 14:50:37","True"
"Apoiorcc2","24/07/2012 14:51:48","True"
"apoiotroca","24/08/2017 10:42:18","True"
"APOliveira","18/03/2020 18:41:23","False"
"appereira","18/02/2020 07:54:25","False"
"appinto","06/03/2020 09:54:05","False"
"AprovacoesRealizar","08/08/2018 15:17:10","True"
"AprovacoesRealizarUS","07/03/2016 07:50:28","True"
"apsantos","26/02/2020 08:29:26","False"
"apsilva","11/03/2020 12:05:05","False"
"apssouza","20/03/2020 10:57:43","False"
"aq_ativo_fixo","10/06/2011 15:29:55","True"
"aqsilva","10/02/2020 09:56:16","False"
"aralves","16/03/2020 06:32:20","False"
"aramos","24/02/2020 08:00:51","False"
"arangel","20/02/2020 07:02:46","False"
"aranjos","18/02/2020 13:41:58","False"
"ARAUCARIA_20ANDAR","02/03/2018 11:16:59","True"
"arbarbosa","30/11/2018 08:58:11","False"
"arccarvalho","12/03/2020 09:43:04","False"
"arcorrea","16/03/2020 08:25:35","False"
"areasolucionadora_wi","07/08/2012 09:57:53","True"
"arezende","15/01/2020 08:34:50","False"
"arferreira","23/03/2020 16:29:51","False"
"aribeiro","09/12/2019 13:43:34","False"
"aricha","07/01/2019 06:37:08","False"
"armartins","06/03/2020 13:57:07","False"
"armendes","27/06/2019 06:47:37","False"
"arodrigues","26/02/2020 16:36:16","False"
"arosa","02/03/2020 07:42:21","False"
"arossi","13/03/2020 08:53:43","False"
"arribeiro","16/03/2020 11:01:14","False"
"arrosa","16/05/2019 09:55:21","False"
"ARSantos","16/03/2020 09:56:11","False"
"arsilva","09/03/2020 10:24:27","False"
"arsouza","10/03/2020 07:00:02","False"
"ARSSantos","14/05/2019 08:25:45","False"
"artur.carvalho","11/02/2020 08:02:54","False"
"aruse","18/02/2020 11:11:52","False"
"asa",,"False"
"asantana","30/08/2019 08:51:44","False"
"asantos",,"False"
"asappracone","06/03/2020 10:24:18","False"
"asaraujo","20/03/2020 05:56:24","False"
"asasantos","29/07/2019 11:11:17","False"
"asassaki","27/02/2020 08:50:34","False"
"asawada","06/03/2020 07:17:46","False"
"asazevedo","17/02/2020 08:23:19","False"
"asbarbosa","19/03/2018 09:00:52","False"
"ascamara","22/08/2019 07:13:41","False"
"ascarvalho","14/02/2020 13:05:16","False"
"asdias","04/03/2020 07:58:10","False"
"asena","19/03/2020 09:35:38","False"
"asenne","19/02/2020 11:21:58","False"
"asfreitas","19/02/2020 08:20:36","False"
"asilva","09/03/2020 21:48:17","False"
"asiqueira","02/03/2020 07:28:26","False"
"asjsilva","09/03/2020 14:00:53","False"
"asmartins","27/02/2020 08:58:23","False"
"asoares","23/03/2020 10:04:28","False"
"asobral","06/03/2020 11:31:16","False"
"asoliveira","16/03/2020 08:54:27","False"
"asousa","10/02/2020 08:07:48","False"
"asouza","28/02/2020 13:12:00","False"
"aspereira","18/02/2020 09:33:57","False"
"ASPNET",,"False"
"asribeiro","23/03/2020 06:06:00","False"
"assantos","17/02/2020 07:52:42","False"
"assistencia_rcc","26/12/2011 10:38:01","True"
"assistoperacao1","24/07/2012 15:14:41","True"
"assistoperacao2","24/07/2012 15:15:46","True"
"AStolarz","05/03/2020 09:41:03","False"
"atdsouza","12/11/2018 07:28:06","False"
"Atendimento","30/06/2005 15:20:26","False"
"atendimento.forneced","26/09/2016 07:57:17","True"
"atendimento.revended","04/10/2005 10:41:27","False"
"atendimento_supergas","22/11/2011 09:43:32","True"
"atendimentoppp","04/10/2012 11:51:33","True"
"atendimentorcc","01/06/2018 17:20:14","True"
"atendimentosap","31/08/2017 09:11:48","True"
"atendimentosd","26/07/2012 08:09:43","True"
"atendimentoti","02/01/2012 16:51:06","True"
"atendimentousn","31/08/2017 09:12:37","True"
"atleite","30/11/2018 08:32:44","False"
"atlleite","13/03/2019 14:23:47","False"
"atoledo","10/02/2020 08:24:33","False"
"atsantana","02/03/2020 13:33:22","False"
"Attender","05/07/2005 17:05:04","False"
"AUDIT","10/06/2005 09:45:36","False"
"audit_shvbr","04/06/2019 15:37:53","True"
"AUDITKPMG","09/12/2015 17:49:41","True"
"auditoria","31/03/2015 15:51:49","True"
"auguedes",,"False"
"authenticarescan","19/02/2020 10:36:38","True"
"avalenzuela","04/03/2020 10:08:39","False"
"avcortes",,"False"
"avelozo","13/03/2020 18:39:26","False"
"aventurini","06/03/2020 10:41:26","False"
"aviso_uso_internet","06/07/2017 13:17:06","True"
"avitor","17/07/2018 08:11:51","False"
"avnunes",,"False"
"avosilva","24/02/2020 10:00:11","False"
"avsguedes","02/07/2018 14:28:41","False"
"awippel","17/02/2020 11:43:24","False"
"Awoliveira","16/03/2020 06:41:28","False"
"awsilva","28/12/2018 12:42:19","False"
"ayamada","15/04/2019 09:32:51","False"
"azaraujo","02/01/2020 09:22:43","False"
"azennaro","23/03/2020 18:11:02","False"
"azsilva","09/03/2020 07:16:17","False"
"backassistec1","24/07/2012 15:07:46","True"
"backassistec2","24/07/2012 15:09:02","True"
"backcomercial1","24/07/2012 15:09:46","True"
"backcomercial2","24/07/2012 15:10:22","True"
"backloggranel1","24/07/2012 15:01:27","True"
"backloggranel2","24/07/2012 15:02:26","True"
"backofficesd","07/07/2016 08:32:22","True"
"backup","31/05/2008 20:55:50","True"
"balves","19/03/2020 16:38:04","False"
"bamaral",,"False"
"bandrade",,"False"
"barbara.oliveira","24/02/2020 08:12:12","False"
"basantos","24/02/2020 08:07:58","False"
"bbeltrao","02/01/2019 07:46:33","False"
"bbraga","17/02/2020 09:01:20","False"
"bbrilhante","10/02/2020 10:31:08","False"
"bcerqueira","27/02/2020 09:22:51","False"
"bcoliveira","09/03/2020 07:08:08","False"
"bcordeiro","28/06/2018 07:50:29","False"
"bcosta","03/03/2020 09:59:32","False"
"bdias",,"False"
"bem_vindo_sgi","16/03/2018 16:18:42","True"
"BESAdmin","02/08/2019 17:11:46","False"
"besantos","08/03/2020 09:28:07","False"
"Betingas","20/11/2009 12:48:26","True"
"bfgomes","23/03/2020 13:15:35","False"
"bfmartins","16/03/2020 10:12:28","False"
"bgomes",,"False"
"bheijlen","27/02/2020 07:45:50","False"
"bianca.antunes","20/02/2020 08:19:17","False"
"bianca.scopel","26/02/2020 08:25:51","False"
"bkpsite_user","26/06/2012 15:46:58","True"
"bleite","30/08/2019 08:59:12","False"
"blima","20/02/2020 10:02:44","False"
"bloureiro","06/09/2019 13:46:06","False"
"blourenco","26/02/2020 13:02:09","False"
"blsilva","19/03/2020 06:23:55","False"
"blueprint.processos","26/09/2011 13:39:46","True"
"bmachado","21/02/2019 14:57:06","False"
"bmarchezini","17/02/2020 11:50:22","False"
"bmarinho","06/08/2018 08:12:16","False"
"BMendonca","13/02/2020 14:00:20","False"
"bmenezes","16/03/2020 10:35:11","False"
"bmiguel","19/03/2020 15:51:52","False"
"bmmelo","02/03/2020 06:42:02","False"
"bnlima","23/02/2020 11:47:27","False"
"boaspraticas","01/07/2013 17:10:46","True"
"boaspraticassupcan","15/03/2011 15:23:35","True"
"bparrilha","16/05/2019 09:30:05","False"
"bpires","17/02/2020 14:01:07","False"
"bpmarques","11/03/2020 13:34:29","False"
"BR_RCC_21_TREINAMENT","13/03/2017 18:29:46","True"
"BR_USN_19_SALA02","13/03/2017 18:20:03","True"
"BR_USN_20_SALA05","13/03/2017 18:26:46","True"
"BRASILIA_20ANDAR","03/01/2018 12:55:16","True"
"brena.almeida","20/03/2020 11:54:48","False"
"brendom.amaral","23/03/2020 09:15:16","False"
"brpsilva","09/03/2020 07:20:30","False"
"brsilva","26/07/2018 13:04:40","False"
"bruno.machado","17/02/2020 08:01:20","False"
"bruno.massei","25/11/2019 10:48:22","False"
"bruno.muller","20/03/2020 15:59:18","False"
"bruno.pacheco",,"False"
"brvitoria","17/03/2020 14:59:57","False"
"bsampaio","17/05/2019 08:37:39","False"
"bsantiago","17/03/2020 08:53:50","False"
"bsantos","09/03/2020 11:38:56","False"
"bsbaltazar","30/07/2018 09:02:22","False"
"bsenna","29/07/2019 11:14:56","False"
"bsilva","08/05/2019 09:20:01","False"
"bsnascimento","20/02/2020 08:54:58","False"
"bssantos","14/02/2020 12:55:34","False"
"bvaz",,"False"
"bvitoria","16/03/2020 23:57:49","False"
"bvitorino","19/03/2020 13:45:55","False"
"bwoliveira","26/02/2020 10:07:09","False"
"bx_ativo_fixo","28/05/2010 08:34:40","True"
"caasantos","17/03/2020 08:40:00","False"
"caasilva","16/03/2020 06:38:36","False"
"CABINETEL1_12ANDAR","05/03/2018 09:53:50","True"
"CABINETEL1_19ANDAR","05/03/2018 09:54:21","True"
"CABINETEL1_20ANDAR","05/03/2018 09:55:05","True"
"CABINETEL2_12ANDAR","05/03/2018 09:55:26","True"
"CABINETEL2_20ANDAR","05/03/2018 09:55:57","True"
"CABINETEL3_20ANDAR","05/03/2018 09:56:16","True"
"cabsilva",,"False"
"cacarvalho","02/03/2020 09:34:28","False"
"cachagas","27/05/2019 08:36:31","False"
"cacsantos","21/03/2020 11:31:52","False"
"cacsilva","17/02/2020 15:19:10","False"
"cadastro_anp","05/09/2014 17:43:02","True"
"cadastroshvgas","19/05/2011 10:54:44","True"
"cadastrosupergasbras","07/02/2014 10:07:48","True"
"cadastrotpdd","28/05/2019 14:43:57","True"
"cadastrousn1","24/07/2012 16:55:07","True"
"cadastrousn2","24/07/2012 16:56:28","True"
"CA-ExMB_PZDEKFBDC1","10/05/2010 10:08:32","False"
"CA-ExMB_PZDEKFSAS1","10/05/2010 10:08:40","False"
"cafonseca","13/02/2020 08:53:57","False"
"caio.araujo",,"False"
"caio.silva","20/03/2020 13:47:58","False"
"caio.souza",,"False"
"calendario2010","18/12/2009 12:49:16","True"
"calmeida","19/11/2018 05:56:32","False"
"calves","12/03/2020 16:15:12","False"
"camcosta","02/03/2020 08:00:19","False"
"camila.amorim","20/03/2020 08:17:49","False"
"camila.andrade","17/02/2020 08:24:20","False"
"camila.viana","18/03/2020 14:38:02","False"
"camilla.carmo","06/03/2020 08:30:37","False"
"camiranda","18/07/2018 14:09:21","False"
"camorim","05/03/2020 07:47:26","False"
"CAM-zVhR6llE","23/09/2016 14:51:22","True"
"canalaberto","02/03/2009 16:52:18","False"
"candrade","04/07/2019 08:38:05","False"
"caoliveira",,"False"
"capacete","19/12/2011 10:49:28","True"
"capbr","27/01/2010 08:11:14","True"
"CAPSantos","05/03/2020 07:57:38","False"
"caragao",,"False"
"caraujo","10/03/2020 13:00:28","False"
"carlos.dias",,"False"
"carlos.e.santos","17/02/2020 08:31:30","False"
"carlos.rodrigues",,"False"
"carlos.teixeira","26/02/2020 11:33:26","False"
"carlucio.sa","20/02/2020 10:01:42","False"
"carolaine.freitas","19/03/2020 13:49:12","False"
"carosa","10/02/2020 08:00:01","False"
"carsantos","12/03/2020 09:19:15","False"
"carsilva",,"False"
"CASantis","16/09/2019 10:19:34","False"
"casantos","09/03/2020 10:29:29","False"
"CASilva","04/03/2020 08:27:25","False"
"cassio.morais",,"False"
"Cassis","04/03/2020 09:48:44","False"
"cat","20/07/2005 10:41:20","True"
"cavsilva","19/03/2020 19:57:46","False"
"CAXIAS_20ANDAR","02/03/2018 11:27:56","True"
"cb_ccaceres",,"False"
"cb_dsassis","23/11/2015 16:20:53","False"
"cb_jaasouza",,"False"
"cb_magualuza","20/09/2013 08:13:15","False"
"cb_plcosta","20/09/2013 08:12:38","False"
"cb_rogomes","20/09/2013 08:13:42","False"
"cb_vnobrega","09/07/2014 11:59:06","False"
"cbalbino","06/03/2020 08:05:18","False"
"cbasques","10/02/2020 08:35:27","False"
"cbelinek","14/02/2020 14:53:29","False"
"cbemme","06/08/2018 09:51:15","False"
"cbezerra","27/02/2020 10:48:22","False"
"cbiaso","02/03/2020 10:24:47","False"
"cblima",,"False"
"cbnascimento","06/03/2020 14:03:30","False"
"CBorges","27/06/2019 09:45:41","False"
"cbraga","26/02/2020 06:02:56","False"
"cbranco","19/11/2018 07:38:40","False"
"cbribeiro","05/03/2020 07:51:53","False"
"CBSantos","19/03/2020 08:15:57","False"
"cbusson","03/02/2020 08:53:07","False"
"ccanuto","13/09/2019 13:32:01","False"
"ccarvalho","20/03/2020 11:18:31","False"
"ccastro","09/03/2020 11:19:24","False"
"ccati","30/09/2019 07:43:04","False"
"ccgoncalves","02/03/2020 10:27:32","False"
"cchagas","16/03/2020 09:51:29","False"
"ccjsouza","26/07/2018 10:15:20","False"
"ccnogueira","25/02/2019 09:30:20","False"
"ccoliveira","20/03/2020 14:06:18","False"
"ccorrea","17/01/2020 14:07:27","False"
"ccruz","17/12/2018 07:02:48","False"
"ccsantos",,"False"
"CDamasceno","16/03/2020 11:23:27","False"
"cdbsouza","23/03/2020 07:33:16","False"
"cdiniz",,"False"
"cecilia.azevedo","10/03/2020 16:08:37","False"
"Cedoc_RCX","29/10/2009 11:57:20","False"
"cefigueiredo","10/02/2020 09:14:09","False"
"ceisilva","05/06/2017 14:23:25","False"
"celima","12/03/2020 15:35:55","False"
"celog1","24/07/2012 16:57:32","True"
"celog2","24/07/2012 16:58:28","True"
"ceman","13/08/2015 17:20:48","True"
"censocadastral","18/10/2018 09:55:16","True"
"Central_Recife","07/03/2007 15:47:54","False"
"Centraldeservicos","29/12/2008 12:41:59","False"
"CentraldeservicosRCX",,"False"
"cersilva","23/03/2020 09:53:00","False"
"certificadoregap","24/11/2009 10:07:50","False"
"cesar.almeida","05/03/2020 14:43:27","False"
"cesar.caranjo","09/03/2020 12:17:12","False"
"cesar.conte","04/03/2020 11:39:32","False"
"Cesilva","20/02/2020 09:06:15","False"
"cfantoni","02/03/2020 06:51:20","False"
"CFaria","10/02/2020 06:48:26","False"
"cfarias",,"False"
"cfcalmeida","06/03/2020 13:50:04","False"
"cfeitoza","20/02/2020 11:47:05","False"
"cfelix","20/03/2020 13:04:14","False"
"cflorentino","17/10/2019 08:37:19","False"
"cfoliveira","12/03/2020 08:14:54","False"
"Cfraga","09/04/2014 16:14:13","False"
"cfreitas","17/02/2020 07:55:46","False"
"cfsilva","02/01/2020 08:51:28","False"
"cgalves","02/03/2020 07:48:08","False"
"cgarcia","27/11/2019 05:51:26","False"
"cgoncalves","17/02/2020 08:51:08","False"
"cgsilva","23/03/2020 13:21:20","False"
"chacosta","16/03/2020 09:01:53","False"
"chandrade","09/03/2020 09:02:10","False"
"charles.decol",,"False"
"charles.junior",,"False"
"charles.rosa",,"False"
"chatoperador1","24/07/2012 11:52:24","True"
"chatoperador2","24/07/2012 12:39:22","True"
"chatoperador3","24/07/2012 12:46:47","True"
"chbraga","11/03/2020 09:00:30","False"
"ChLSilva","10/03/2020 07:56:18","False"
"choliveira","11/10/2019 11:11:06","False"
"cinsantos","13/01/2020 08:23:38","False"
"ciparj","08/05/2019 12:10:44","True"
"cisalves","06/02/2020 13:54:01","False"
"cisidoro","05/03/2020 11:35:37","False"
"citrix.teste","09/10/2018 12:56:29","False"
"citrix_sap","23/11/2016 08:24:17","False"
"Citrix_Teste","04/03/2020 13:55:19","False"
"cjesus","19/03/2020 15:51:32","False"
"cjlopes","16/03/2020 08:48:30","False"
"cjmoraes","12/03/2020 14:04:31","False"
"cjoliveira","20/12/2018 14:31:09","False"
"cjunqueira",,"False"
"cjustino","27/02/2020 07:27:04","False"
"clasilva","28/02/2020 13:55:19","False"
"claudio.junior",,"False"
"claudio.mattos","06/09/2019 15:07:26","False"
"claudsilva","20/03/2020 10:37:10","False"
"Clausilva","06/03/2020 06:08:18","False"
"clayton.correa","04/03/2020 08:41:01","False"
"clbarbosa","27/02/2020 08:19:03","False"
"cleal","03/02/2020 07:36:16","False"
"cleao","12/03/2020 15:31:34","False"
"clesilva","17/03/2020 07:35:19","False"
"cleudes.junior",,"False"
"cleverton.abreu",,"False"
"clfilho","20/03/2020 08:34:43","False"
"clgomes","10/05/2019 10:44:03","False"
"clgoncalves","17/02/2020 09:21:48","False"
"cliente_wiseit","07/08/2012 09:56:55","True"
"clientesuperindica","29/04/2019 11:10:50","True"
"clisman.amaral",,"False"
"clmoura","23/03/2020 12:08:45","False"
"clribeiro","12/11/2018 06:40:10","False"
"clsantos","27/01/2020 17:57:59","False"
"clsilva","09/03/2020 08:29:23","False"
"clssilva","16/03/2020 08:09:03","False"
"cmboche","17/02/2020 08:08:38","False"
"cmcunha","13/02/2020 11:02:30","False"
"cmedeiros","27/02/2020 14:54:36","False"
"cmeireles","05/11/2019 13:20:24","False"
"cmelo","18/02/2020 18:00:13","False"
"cmenicucci","18/03/2020 10:39:59","False"
"cmiranda","23/03/2020 07:41:17","False"
"cmnsilva","20/02/2020 06:42:43","False"
"CMoreira","20/05/2019 09:44:02","False"
"CMoreira1","05/12/2014 15:46:37","False"
"cmoura","23/03/2020 16:41:39","False"
"cmuller","10/02/2020 08:07:47","False"
"cnascimento","04/03/2020 15:31:22","False"
"cnovaes","27/02/2020 21:31:00","False"
"cob_backoffice_sgi","05/09/2018 17:45:24","True"
"cobcorporativa","29/11/2011 07:08:34","True"
"cobranca","12/11/2009 07:17:04","True"
"cobranca_backoffice","30/12/2015 08:25:13","True"
"cobrancasgb","28/12/2015 08:03:16","True"
"cobsgi","15/08/2016 14:50:53","True"
"coguimaraes","12/03/2020 08:52:31","False"
"coliveira","09/03/2020 14:30:14","False"
"comite_investgranel","14/03/2016 10:02:52","True"
"comitedecredito","19/07/2012 15:39:37","True"
"comitedecrise","31/08/2018 09:50:05","True"
"comitedeincentivos","21/06/2018 13:49:46","True"
"compliancestatement","10/01/2018 15:17:12","True"
"compra-amz","01/08/2012 09:51:31","True"
"compras_corporativo","13/05/2015 15:29:31","False"
"compras_spl","04/06/2019 15:08:56","True"
"comprovantes","30/05/2017 09:43:44","True"
"comprovantes-sgi","09/11/2017 11:02:36","True"
"comtodoogas","13/06/2014 07:58:48","False"
"comunicacao_cobranca","17/10/2019 09:38:54","True"
"comunicacaoecultura","13/12/2017 14:13:21","True"
"comunicadosfe","30/08/2012 11:45:17","True"
"Con_adriano","07/12/2015 09:43:52","False"
"con_avaya","20/04/2012 17:20:11","True"
"con_ccardoso","12/01/2017 13:23:20","False"
"con_csantos","21/08/2012 16:02:26","False"
"con_eder","07/11/2014 16:36:33","False"
"con_lfribeiro","26/05/2017 10:07:26","False"
"con_nobumitsu",,"False"
"con_sboiteux","09/03/2020 12:48:01","False"
"con_Sfranzolin","09/03/2020 06:51:22","False"
"Con_siemens","08/09/2006 22:13:39","True"
"con_tomaselli","05/10/2015 14:06:22","False"
"con-aagaspar","22/08/2019 09:58:36","False"
"con-aaguiar","08/03/2020 17:48:28","False"
"con-aanunciacao","23/01/2020 14:50:46","False"
"con-aasilva","20/08/2018 07:07:58","False"
"con-abarros",,"False"
"con-abarrotti","19/03/2018 14:57:18","False"
"con-abartolo","23/05/2019 16:58:37","False"
"con-abattisti",,"False"
"con-abmoreira","22/01/2019 07:00:21","False"
"con-absilva","23/10/2019 12:04:02","False"
"con-acaetano","04/01/2019 06:46:16","False"
"con-acampos",,"False"
"con-acarvalho","17/02/2020 08:14:04","False"
"con-acastro",,"False"
"con-acbsilva","09/05/2019 10:49:17","False"
