#TYPE Selected.Microsoft.ActiveDirectory.Management.ADUser
"SamAccountName","passwordlastset","passwordneverexpires","Enable"
"_treinamento06","18/01/2018 14:27:30","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento07","18/01/2018 14:27:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento08","18/01/2018 14:27:32","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento09","18/01/2018 14:27:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento10","18/01/2018 14:27:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento11","18/01/2018 14:27:36","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento12","18/01/2018 14:27:38","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento13","18/01/2018 14:27:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento14","18/01/2018 14:27:41","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento15","18/01/2018 14:27:42","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento16","18/01/2018 14:27:43","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento17","18/01/2018 14:27:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento18","18/01/2018 14:27:46","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento19","18/01/2018 14:27:47","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento20","18/01/2018 14:27:48","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento21","18/01/2018 14:27:50","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento22","18/01/2018 14:27:51","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento23","18/01/2018 14:27:52","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento24","18/01/2018 14:27:54","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento25","18/01/2018 14:27:55","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento26","18/01/2018 14:27:56","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento27","18/01/2018 14:27:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento28","18/01/2018 14:27:59","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento29","18/01/2018 14:28:00","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento30","18/01/2018 14:28:02","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento31","18/01/2018 14:28:03","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento32","18/01/2018 14:28:04","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento33","18/01/2018 14:28:06","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_treinamento34","18/01/2018 14:28:07","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_trixlog-hml","18/10/2016 12:48:56","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_tz0","16/08/2010 11:07:16","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_tz0agent","08/01/2013 14:52:16","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_UIPath","05/02/2019 16:15:16","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_ultimus","08/02/2010 08:47:01","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_usnroteiros","15/04/2013 07:29:46","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_UsrHypAD","06/12/2016 16:40:24","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_vcb","20/08/2010 15:04:25","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_videovpn","22/02/2013 16:36:47","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_virtadmin","23/07/2009 15:32:17","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_vmc","29/05/2013 07:31:21","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_vmc-arrecadacao","29/05/2013 10:28:15","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_vmware","21/03/2016 18:29:16","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_vpn","03/08/2009 15:18:39","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_vpn-fortinet","30/05/2017 16:13:38","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_wcmadmin","19/12/2008 14:33:49","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_webenergy","24/09/2012 10:53:03","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_webspeed","21/10/2008 15:58:26","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_wiseit_hml-sol_serv","07/11/2013 16:38:17","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_wiseit-chamado","19/06/2013 17:55:24","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_wiseitdev","13/01/2010 08:56:09","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_wiseithml","17/06/2010 11:59:48","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_Wiseit-homologacao","20/12/2010 10:16:50","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_wiseitprd","16/06/2010 16:41:58","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_wiseitsappi","01/11/2016 06:44:11","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_wiseit-soli_servico","11/07/2013 18:08:25","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_wiseittrn","17/06/2010 12:00:54","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_wpadmin","22/12/2009 14:33:47","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_wpadminprd","13/11/2009 10:12:37","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_wpbind","01/06/2010 16:45:18","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_wpbind2","04/06/2010 13:46:24","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_wpprod","20/10/2009 15:15:05","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_wss","29/01/2014 12:55:53","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_wsspesq","06/08/2008 12:15:32","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"_xerox","24/01/2008 12:27:52","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"28759D64-BE69-4C43-9","20/04/2013 21:46:26","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"72C44012-1BFD-4746-9","20/04/2013 21:46:26","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"99FE705C-CA10-4D19-B",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"9F850EEB-58E8-4239-9","20/08/2007 15:41:02","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"a.filho",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"a.pereira","23/03/2020 08:01:25","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"a.pinheiro","18/02/2020 07:09:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"A4D8E4B5-BA4F-491B-9","13/01/2010 11:05:36","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aabatista","14/02/2020 10:36:09","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aabrito","05/03/2020 07:23:42","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aacastro","24/09/2019 14:28:05","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aae","22/02/2017 08:50:23","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aafernandes","28/02/2020 09:27:07","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aafreitas","20/09/2018 09:40:29","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aagostinis","20/02/2020 10:03:17","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aagsilva","17/09/2018 13:17:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"AAguiar","24/02/2020 06:44:57","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aalmeida",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aamaral","28/02/2020 09:00:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aanascimento","14/03/2016 09:05:21","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aandrade","13/08/2016 09:42:29","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aandre","26/06/2018 09:54:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aanselmo","20/02/2020 04:30:47","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aaoliveira","20/03/2020 10:52:06","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aapsilva","23/03/2020 11:30:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aaquino",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aarsilva","08/08/2019 09:25:48","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aasantos","13/02/2020 07:18:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aasilva","16/04/2019 09:22:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aasilveira","16/03/2020 17:11:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aassantos","21/06/2018 08:28:03","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"AAssis","01/08/2019 09:43:38","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aazevedo","04/05/2018 08:12:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abaldotto","13/03/2020 07:41:23","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abaptista","27/02/2020 08:34:24","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abarbosa","16/04/2018 13:52:57","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abarboza","10/02/2020 14:33:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abaron","16/03/2020 15:49:05","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abarreto","10/02/2020 08:24:29","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abarros",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abasilio","05/09/2019 11:02:56","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"Abastecimento","21/01/2010 13:41:39","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abastos","20/05/2019 12:14:05","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abcardoso","05/03/2020 10:09:01","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"aben","05/09/2017 08:36:29","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abernardino","23/03/2020 07:41:30","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abet","17/12/2019 11:44:14","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abfilho","20/09/2018 15:38:45","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abgutierrez","08/10/2015 15:56:08","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abispo","02/03/2020 07:25:26","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abmoreira","29/11/2018 07:33:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abomfim","06/04/2018 12:31:41","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abonfim","24/10/2017 10:18:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abortolan","22/02/2020 08:19:57","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abrandao","20/03/2020 09:49:18","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"abrito","13/09/2019 18:02:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"absantos","31/10/2019 16:19:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"absouza","26/06/2015 16:47:32","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ac_ems_med_comp","29/08/2011 10:35:17","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acabreu","06/05/2019 08:10:01","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acadete","24/02/2020 06:59:09","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acajueiro","06/03/2020 07:17:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acamara",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acamelo","28/02/2020 08:23:04","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ACampos","26/02/2020 14:15:45","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acandrade","19/03/2020 13:05:54","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acantunes","16/03/2020 08:28:48","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acanuto","20/03/2020 20:33:06","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"Acardoso","26/02/2020 10:18:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acarneiro","09/03/2020 18:04:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ACarreiro","11/06/2018 09:11:55","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acarvalho","02/03/2020 10:00:41","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acastro","17/06/2016 09:05:40","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acavalcante","16/03/2020 05:56:03","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"accampos","20/02/2020 08:36:05","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"accastro","26/02/2020 08:26:05","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acesario","16/03/2020 10:17:25","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acfraga","17/02/2020 08:39:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acfreitas","13/03/2020 10:43:36","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"achnascimento","17/03/2020 07:41:32","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acjunior","02/03/2020 08:51:21","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acnascimento","02/03/2020 05:38:56","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acorrea","17/02/2020 07:59:46","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acortes","12/03/2020 14:32:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acosta","28/02/2020 06:28:13","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ACozzolino","09/11/2018 09:36:04","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acrosa",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ACSantos","09/03/2020 09:57:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acsbsantos","27/04/2018 08:53:40","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acsouza","09/03/2020 08:20:25","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"acustodio","20/01/2020 11:53:45","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ACVieira","16/03/2020 07:36:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"adamico","06/03/2020 07:29:59","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"adaoliveira","12/03/2020 13:20:43","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ADare","20/02/2020 09:48:40","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"adarze","09/03/2020 07:52:24","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"adasantos","20/02/2020 09:55:40","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"adbarbosa","02/03/2020 05:06:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"adbsilva",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ADcarvalho","10/02/2020 09:49:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
